id,type,properties,geometry
5453,Feature,"{'id': '37361', 'modern': 'Ayathekla', 'latin': 'S. Thekla', 'greek': '', 'ancient': 1, 'major': 0, 'type': '21', 'building': 0, 'accuracy': 20, 'startyear': 300, 'endyear': 640}","{'type': 'Point', 'coordinates': [33.931178, 36.363315]}"
5454,Feature,"{'id': '37363', 'modern': 'Houeidjit Halawa', 'latin': 'Alexandros', 'greek': '', 'ancient': 1, 'major': 0, 'type': '21', 'building': 0, 'accuracy': 2000, 'startyear': 300, 'endyear': 640}","{'type': 'Point', 'coordinates': [38.128409, 36.212767]}"
5455,Feature,"{'id': '37371', 'modern': 'Deir Abu Hadra', 'latin': 'S. Simeon', 'greek': '', 'ancient': 1, 'major': 0, 'type': '21', 'building': 0, 'accuracy': 2000, 'startyear': 300, 'endyear': 640}","{'type': 'Point', 'coordinates': [32.88393, 24.098744]}"
5456,Feature,"{'id': '37384', 'modern': 'Nicomedia', 'latin': 'Optatianai', 'greek': '', 'ancient': 1, 'major': 0, 'type': '21', 'building': 0, 'accuracy': 2000, 'startyear': 300, 'endyear': 640}","{'type': 'Point', 'coordinates': [29.972417, 40.760038]}"
5457,Feature,"{'id': '37385', 'modern': 'Tepeköy', 'latin': 'S. Autonomos', 'greek': '', 'ancient': 1, 'major': 0, 'type': '21', 'building': 0, 'accuracy': 200, 'startyear': -30, 'endyear': 640}","{'type': 'Point', 'coordinates': [29.658512, 40.688842]}"
5458,Feature,"{'id': '37386', 'modern': 'Eirenaion', 'latin': 'Akoimeton', 'greek': '', 'ancient': 1, 'major': 0, 'type': '21', 'building': 0, 'accuracy': 2000, 'startyear': 300, 'endyear': 640}","{'type': 'Point', 'coordinates': [29.082797, 41.106759]}"
5459,Feature,"{'id': '37387', 'modern': 'Paulinou', 'latin': 'Kosmas kai Damianos', 'greek': '', 'ancient': 1, 'major': 0, 'type': '21', 'building': 0, 'accuracy': 2000, 'startyear': 300, 'endyear': 640}","{'type': 'Point', 'coordinates': [28.938899, 41.040312]}"
5460,Feature,"{'id': '37388', 'modern': 'Kuleli?', 'latin': 'Metanoia', 'greek': '', 'ancient': 1, 'major': 0, 'type': '21', 'building': 0, 'accuracy': 2000, 'startyear': 300, 'endyear': 640}","{'type': 'Point', 'coordinates': [29.053647, 41.055476]}"
5461,Feature,"{'id': '37403', 'modern': ""Tell Bi'a"", 'latin': 'Zacchaeus?', 'greek': '', 'ancient': 1, 'major': 0, 'type': '21', 'building': 0, 'accuracy': 20, 'startyear': 300, 'endyear': 640}","{'type': 'Point', 'coordinates': [39.04765, 35.9577]}"
5462,Feature,"{'id': '39557', 'modern': 'Santuario di Barbana', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '21', 'building': 0, 'accuracy': 20, 'startyear': 582, 'endyear': 640}","{'type': 'Point', 'coordinates': [13.423, 45.7032]}"
5463,Feature,"{'id': '41339', 'modern': 'Zvartnots', 'latin': 'Zvartnots', 'greek': '', 'ancient': 1, 'major': 0, 'type': '21', 'building': 0, 'accuracy': 20, 'startyear': 640, 'endyear': 1453}","{'type': 'Point', 'coordinates': [44.336575, 40.159714]}"
5464,Feature,"{'id': '41379', 'modern': 'Capraia', 'latin': 'Caprasia', 'greek': '', 'ancient': 1, 'major': 0, 'type': '21', 'building': 0, 'accuracy': 200, 'startyear': 300, 'endyear': 640}","{'type': 'Point', 'coordinates': [9.81486, 43.01467]}"
5465,Feature,"{'id': '41455', 'modern': 'Deirouné', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '21', 'building': 0, 'accuracy': 20, 'startyear': 640, 'endyear': 1453}","{'type': 'Point', 'coordinates': [36.660229, 36.211178]}"
5466,Feature,"{'id': '41711', 'modern': ""St Mary's Abbey"", 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '21', 'building': 0, 'accuracy': 2000, 'startyear': 542, 'endyear': 0}","{'type': 'Point', 'coordinates': [-4.78778, 52.76437]}"
5467,Feature,"{'id': '41919', 'modern': 'Hoddom', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '21', 'building': 0, 'accuracy': 200, 'startyear': 600, 'endyear': 0}","{'type': 'Point', 'coordinates': [-3.311, 55.044]}"
5468,Feature,"{'id': '43129', 'modern': 'Beit Lahia', 'latin': 'Bethelea', 'greek': '', 'ancient': 1, 'major': 0, 'type': '21', 'building': 0, 'accuracy': 2000, 'startyear': 300, 'endyear': 640}","{'type': 'Point', 'coordinates': [34.504387, 31.53842]}"
5469,Feature,"{'id': '43128', 'modern': 'Deir al-Balah', 'latin': 'Hilarion', 'greek': '', 'ancient': 1, 'major': 0, 'type': '21', 'building': 0, 'accuracy': 200, 'startyear': 300, 'endyear': 640}","{'type': 'Point', 'coordinates': [34.351603, 31.418994]}"
5470,Feature,"{'id': '44925', 'modern': 'Santo Toribio de Liébana', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '21', 'building': 0, 'accuracy': 20, 'startyear': 300, 'endyear': 640}","{'type': 'Point', 'coordinates': [-4.65424, 43.15026]}"
5471,Feature,"{'id': '43342', 'modern': 'Sümela Manastırı', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '21', 'building': 0, 'accuracy': 20, 'startyear': 386, 'endyear': 0}","{'type': 'Point', 'coordinates': [39.6579947, 40.6898505]}"
5472,Feature,"{'id': '42550', 'modern': 'Deir esch-Schuhada', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '21', 'building': 0, 'accuracy': 20, 'startyear': 300, 'endyear': 0}","{'type': 'Point', 'coordinates': [32.54778, 25.25694]}"
5473,Feature,"{'id': '42439', 'modern': 'Deir Anba Bidaba', 'latin': 'Deir Anba Bidaba', 'greek': '', 'ancient': 1, 'major': 0, 'type': '21', 'building': 0, 'accuracy': 20, 'startyear': 300, 'endyear': 640}","{'type': 'Point', 'coordinates': [32.220175, 26.033533]}"
5474,Feature,"{'id': '42531', 'modern': 'Tell Ganub Qasr al-Aguz', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '21', 'building': 0, 'accuracy': 20, 'startyear': 400, 'endyear': 640}","{'type': 'Point', 'coordinates': [28.916283, 28.328983]}"
5475,Feature,"{'id': '42532', 'modern': 'Deir es-Sanquriya', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '21', 'building': 0, 'accuracy': 20, 'startyear': 300, 'endyear': 640}","{'type': 'Point', 'coordinates': [30.663024, 28.485898]}"
5476,Feature,"{'id': '42533', 'modern': 'Deir el-Garnus', 'latin': 'Baysus', 'greek': '', 'ancient': 1, 'major': 0, 'type': '21', 'building': 0, 'accuracy': 20, 'startyear': 500, 'endyear': 640}","{'type': 'Point', 'coordinates': [30.706667, 28.61]}"
5477,Feature,"{'id': '42535', 'modern': 'Deir el-Adra', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '21', 'building': 0, 'accuracy': 20, 'startyear': 300, 'endyear': 640}","{'type': 'Point', 'coordinates': [30.7475, 28.28056]}"
5478,Feature,"{'id': '42536', 'modern': 'Deir Aba Hor', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '21', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [30.79528, 28.0775]}"
5479,Feature,"{'id': '42547', 'modern': 'Deir el-Anba Pisentius', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '21', 'building': 0, 'accuracy': 20, 'startyear': 640, 'endyear': 0}","{'type': 'Point', 'coordinates': [32.70184, 25.83169]}"
5480,Feature,"{'id': '42548', 'modern': 'Deir es-Salib', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '21', 'building': 0, 'accuracy': 20, 'startyear': 640, 'endyear': 0}","{'type': 'Point', 'coordinates': [32.703722, 25.848278]}"
5481,Feature,"{'id': '42549', 'modern': 'Abu el-Lif', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '21', 'building': 0, 'accuracy': 20, 'startyear': 640, 'endyear': 0}","{'type': 'Point', 'coordinates': [32.704942, 25.848009]}"
5482,Feature,"{'id': '42551', 'modern': 'Deir el-Fachuri', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '21', 'building': 0, 'accuracy': 20, 'startyear': 750, 'endyear': 0}","{'type': 'Point', 'coordinates': [32.480586, 25.369873]}"
5483,Feature,"{'id': '42998', 'modern': 'Monastery of the seven sisters', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '21', 'building': 0, 'accuracy': 200, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [33.63493, 28.70541]}"
5484,Feature,"{'id': '43072', 'modern': 'Deir el-Muharraq', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '21', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [30.778, 27.38439]}"
5485,Feature,"{'id': '43073', 'modern': 'Deir el-Haman', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '21', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [30.99683, 29.243813]}"
5486,Feature,"{'id': '43075', 'modern': 'Deir Anba Bachum', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '21', 'building': 0, 'accuracy': 20, 'startyear': 0, 'endyear': 0}","{'type': 'Point', 'coordinates': [32.841868, 24.973337]}"
5487,Feature,"{'id': '43241', 'modern': 'Breij', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '21', 'building': 0, 'accuracy': 20, 'startyear': 300, 'endyear': 640}","{'type': 'Point', 'coordinates': [36.681091, 36.199421]}"
5488,Feature,"{'id': '43717', 'modern': 'Seven Church monastery', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '21', 'building': 0, 'accuracy': 200, 'startyear': 300, 'endyear': 640}","{'type': 'Point', 'coordinates': [46.81505, 41.51287]}"
5489,Feature,"{'id': '43745', 'modern': ""Dayra d'Mar Oraha"", 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '21', 'building': 0, 'accuracy': 20, 'startyear': 581, 'endyear': 0}","{'type': 'Point', 'coordinates': [43.145556, 36.544722]}"
5490,Feature,"{'id': '43746', 'modern': ""Dayra d'Mar Yoḥannan Daylamáyá"", 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '21', 'building': 0, 'accuracy': 20, 'startyear': 600, 'endyear': 0}","{'type': 'Point', 'coordinates': [43.373333, 36.299722]}"
5491,Feature,"{'id': '43747', 'modern': 'Rabban Hormizd', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '21', 'building': 0, 'accuracy': 20, 'startyear': 640, 'endyear': 0}","{'type': 'Point', 'coordinates': [43.11529, 36.7487]}"
5492,Feature,"{'id': '43748', 'modern': 'Mar Behnam', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '21', 'building': 0, 'accuracy': 20, 'startyear': 300, 'endyear': 640}","{'type': 'Point', 'coordinates': [43.406389, 36.137778]}"
5493,Feature,"{'id': '43936', 'modern': 'Gallinara', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '21', 'building': 0, 'accuracy': 200, 'startyear': 300, 'endyear': 640}","{'type': 'Point', 'coordinates': [8.2256471, 44.0259612]}"
5494,Feature,"{'id': '44330', 'modern': 'Ain-Fara', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '21', 'building': 0, 'accuracy': 200, 'startyear': 300, 'endyear': 640}","{'type': 'Point', 'coordinates': [35.305402, 31.832348]}"
5495,Feature,"{'id': '44331', 'modern': ""Shepherds' Field"", 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '21', 'building': 0, 'accuracy': 20, 'startyear': 300, 'endyear': 640}","{'type': 'Point', 'coordinates': [35.22971, 31.70739]}"
5496,Feature,"{'id': '44333', 'modern': 'Deir al-Quruntal', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '21', 'building': 0, 'accuracy': 20, 'startyear': 300, 'endyear': 640}","{'type': 'Point', 'coordinates': [35.4313161, 31.8727061]}"
5497,Feature,"{'id': '44439', 'modern': 'Gorgona', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '21', 'building': 0, 'accuracy': 200, 'startyear': 300, 'endyear': 640}","{'type': 'Point', 'coordinates': [9.89375, 43.42653]}"
5498,Feature,"{'id': '44465', 'modern': 'El Tor', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '21', 'building': 0, 'accuracy': 20, 'startyear': 300, 'endyear': 640}","{'type': 'Point', 'coordinates': [33.61149, 28.27465]}"
5499,Feature,"{'id': '44521', 'modern': 'Deir Qannubin', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '21', 'building': 0, 'accuracy': 20, 'startyear': 300, 'endyear': 640}","{'type': 'Point', 'coordinates': [35.9495, 34.257474]}"
5500,Feature,"{'id': '44522', 'modern': 'Qozhaya', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '21', 'building': 0, 'accuracy': 20, 'startyear': 300, 'endyear': 640}","{'type': 'Point', 'coordinates': [35.946354, 34.283088]}"
5501,Feature,"{'id': '44534', 'modern': 'Stavrovouni', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '21', 'building': 0, 'accuracy': 20, 'startyear': 327, 'endyear': 0}","{'type': 'Point', 'coordinates': [33.435499, 34.885875]}"
5502,Feature,"{'id': '44535', 'modern': 'Zlatna livada', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '21', 'building': 0, 'accuracy': 20, 'startyear': 344, 'endyear': 0}","{'type': 'Point', 'coordinates': [25.424167, 42.105972]}"
5503,Feature,"{'id': '44538', 'modern': 'Dair Mar Elia', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '21', 'building': 0, 'accuracy': 20, 'startyear': 300, 'endyear': 640}","{'type': 'Point', 'coordinates': [43.130833, 36.2925]}"
5504,Feature,"{'id': '2481', 'modern': 'Marsat', 'latin': '*Marciacum', 'greek': '', 'ancient': 1, 'major': 0, 'type': '24', 'building': 0, 'accuracy': 200, 'startyear': 300, 'endyear': 640}","{'type': 'Point', 'coordinates': [3.08336, 45.87653]}"
5505,Feature,"{'id': '13687', 'modern': ""Saint-Romain-d'Albon"", 'latin': 'Epaone', 'greek': '', 'ancient': 1, 'major': 0, 'type': '24', 'building': 0, 'accuracy': 20, 'startyear': 300, 'endyear': 640}","{'type': 'Point', 'coordinates': [4.85004, 45.24524]}"
5506,Feature,"{'id': '16820', 'modern': 'San Martiño de Mondoñedo', 'latin': 'Britaniensis', 'greek': '', 'ancient': 1, 'major': 0, 'type': '24', 'building': 0, 'accuracy': 200, 'startyear': 300, 'endyear': 640}","{'type': 'Point', 'coordinates': [-7.30344, 43.56115]}"
5507,Feature,"{'id': '17481', 'modern': 'Caumont-sur-Garonne', 'latin': 'Pompeiacum', 'greek': '', 'ancient': 1, 'major': 0, 'type': '24', 'building': 0, 'accuracy': 2000, 'startyear': 300, 'endyear': 640}","{'type': 'Point', 'coordinates': [0.181519, 44.438063]}"
5508,Feature,"{'id': '17656', 'modern': 'Thaur', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '24', 'building': 0, 'accuracy': 200, 'startyear': 300, 'endyear': 640}","{'type': 'Point', 'coordinates': [11.46816, 47.30115]}"
5509,Feature,"{'id': '17659', 'modern': 'Pfaffenhofen', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '24', 'building': 0, 'accuracy': 20, 'startyear': 300, 'endyear': 640}","{'type': 'Point', 'coordinates': [11.082889, 47.299127]}"
5510,Feature,"{'id': '18054', 'modern': 'Saint-Estève', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '24', 'building': 0, 'accuracy': 200, 'startyear': 300, 'endyear': 640}","{'type': 'Point', 'coordinates': [5.207586, 43.831209]}"
5511,Feature,"{'id': '18267', 'modern': 'Yssac-la-Tourette', 'latin': '*Iciacum', 'greek': '', 'ancient': 1, 'major': 0, 'type': '24', 'building': 0, 'accuracy': 2000, 'startyear': 300, 'endyear': 640}","{'type': 'Point', 'coordinates': [3.094035, 45.936254]}"
5512,Feature,"{'id': '21065', 'modern': 'Bolnisi', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '24', 'building': 0, 'accuracy': 20, 'startyear': 478, 'endyear': 0}","{'type': 'Point', 'coordinates': [44.5128096, 41.3889783]}"
5513,Feature,"{'id': '21066', 'modern': 'Manglisi', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '24', 'building': 0, 'accuracy': 20, 'startyear': 300, 'endyear': 640}","{'type': 'Point', 'coordinates': [44.356597, 41.698535]}"
5514,Feature,"{'id': '21067', 'modern': 'Dranda', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '24', 'building': 0, 'accuracy': 20, 'startyear': 551, 'endyear': 0}","{'type': 'Point', 'coordinates': [41.162222, 42.874167]}"
5515,Feature,"{'id': '21291', 'modern': 'Oberlienz', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '24', 'building': 0, 'accuracy': 200, 'startyear': 300, 'endyear': 640}","{'type': 'Point', 'coordinates': [12.72972, 46.84392]}"
5516,Feature,"{'id': '21292', 'modern': 'Pfarrbichl', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '24', 'building': 0, 'accuracy': 2000, 'startyear': 300, 'endyear': 640}","{'type': 'Point', 'coordinates': [12.76136, 46.83416]}"
5517,Feature,"{'id': '21295', 'modern': 'Laubendorf', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '24', 'building': 0, 'accuracy': 20, 'startyear': 300, 'endyear': 640}","{'type': 'Point', 'coordinates': [13.5607, 46.82092]}"
5518,Feature,"{'id': '21296', 'modern': 'Baldersdorf', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '24', 'building': 0, 'accuracy': 20, 'startyear': -30, 'endyear': 640}","{'type': 'Point', 'coordinates': [13.5517, 46.776861]}"
5519,Feature,"{'id': '21297', 'modern': 'Molzbichl', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '24', 'building': 0, 'accuracy': 20, 'startyear': 300, 'endyear': 640}","{'type': 'Point', 'coordinates': [13.555184, 46.773258]}"
5520,Feature,"{'id': '21869', 'modern': 'Sainte-Cécile', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '24', 'building': 0, 'accuracy': 20, 'startyear': 300, 'endyear': 640}","{'type': 'Point', 'coordinates': [3.616084, 43.448221]}"
5521,Feature,"{'id': '21872', 'modern': 'Basilica di San Pietro in Vaticano', 'latin': 'S. Petrus', 'greek': '', 'ancient': 1, 'major': 0, 'type': '24', 'building': 0, 'accuracy': 20, 'startyear': -30, 'endyear': 640}","{'type': 'Point', 'coordinates': [12.453318, 41.902465]}"
5522,Feature,"{'id': '21874', 'modern': 'San Lorenzo fuori le Mura', 'latin': 'S. Laurentius', 'greek': '', 'ancient': 1, 'major': 0, 'type': '24', 'building': 0, 'accuracy': 20, 'startyear': -30, 'endyear': 640}","{'type': 'Point', 'coordinates': [12.520633, 41.902586]}"
5523,Feature,"{'id': '22496', 'modern': 'Meinedo', 'latin': 'Magnetum', 'greek': '', 'ancient': 1, 'major': 0, 'type': '24', 'building': 0, 'accuracy': 20, 'startyear': 300, 'endyear': 640}","{'type': 'Point', 'coordinates': [-8.25735, 41.24862]}"
5524,Feature,"{'id': '22914', 'modern': 'SS. Marcellino e Pietro', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '24', 'building': 0, 'accuracy': 20, 'startyear': -30, 'endyear': 640}","{'type': 'Point', 'coordinates': [12.549083, 41.879028]}"
5525,Feature,"{'id': '22919', 'modern': 'S. Sebastianus', 'latin': 'S. Sebastianus', 'greek': '', 'ancient': 1, 'major': 0, 'type': '24', 'building': 0, 'accuracy': 20, 'startyear': -30, 'endyear': 640}","{'type': 'Point', 'coordinates': [12.515481, 41.855603]}"
5526,Feature,"{'id': '22922', 'modern': 'San Paolo fuori le mura', 'latin': 'S. Paulus', 'greek': '', 'ancient': 1, 'major': 0, 'type': '24', 'building': 0, 'accuracy': 20, 'startyear': -30, 'endyear': 640}","{'type': 'Point', 'coordinates': [12.476827, 41.858695]}"
5527,Feature,"{'id': '22925', 'modern': ""Sant'Agnese fuori le mura"", 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '24', 'building': 0, 'accuracy': 20, 'startyear': -30, 'endyear': 640}","{'type': 'Point', 'coordinates': [12.518927, 41.922899]}"
5528,Feature,"{'id': '22927', 'modern': ""Sant'Alessandro"", 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '24', 'building': 0, 'accuracy': 20, 'startyear': -30, 'endyear': 640}","{'type': 'Point', 'coordinates': [12.594275, 41.962071]}"
5529,Feature,"{'id': '22936', 'modern': 'Ad Aquas Salvias', 'latin': 'Ad Aquas Salvias', 'greek': '', 'ancient': 1, 'major': 0, 'type': '24', 'building': 0, 'accuracy': 20, 'startyear': -30, 'endyear': 640}","{'type': 'Point', 'coordinates': [12.483522, 41.834711]}"
5530,Feature,"{'id': '23128', 'modern': 'Riva San Vitale', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '24', 'building': 0, 'accuracy': 20, 'startyear': 300, 'endyear': 640}","{'type': 'Point', 'coordinates': [8.970906, 45.904578]}"
5531,Feature,"{'id': '36879', 'modern': 'Wadi Nagat', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '24', 'building': 0, 'accuracy': 2000, 'startyear': 300, 'endyear': 640}","{'type': 'Point', 'coordinates': [33.28647, 27.04902]}"
5532,Feature,"{'id': '37230', 'modern': 'Gasr el-Gatres', 'latin': '', 'greek': '', 'ancient': 0, 'major': 0, 'type': '24', 'building': 0, 'accuracy': 2000, 'startyear': 300, 'endyear': 640}","{'type': 'Point', 'coordinates': [20.771872, 32.492013]}"
